scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cervus canadensis nannodes,2024-05-27 19:39:32 -0700,,"California, US",35.7393488328,-121.2938074786,,Tule Elk,https://www.inaturalist.org/observations/236298560,https://inaturalist-open-data.s3.amazonaws.com/photos/420371911/medium.jpeg,manicpixieplantgirl,236298560,Tule Elk,Mammalia,566549,1,0,2024-05-27 19:39:32,2024-05-27,2024-05-28 02:39:32 UTC,Pacific Time (US & Canada),NA,28649,,obscured,true,gps,gps,7925759,christopher,2024-08-17 15:40:16 UTC,2024-09-08 20:50:50 UTC,research,CC-BY-NC,,2,false
Cervus canadensis nannodes,2024-08-16 18:25:57 -0700,,"California, US",38.3704501457,-122.9200685883,,Tule Elk,https://www.inaturalist.org/observations/236222782,https://inaturalist-open-data.s3.amazonaws.com/photos/420231735/medium.jpeg,danielleward212,236222782,Tule Elk,Mammalia,566549,2,0,2024-08-16 18:25:57-07:00,2024-08-16,2024-08-17 01:25:57 UTC,Pacific Time (US & Canada),4,28270,,obscured,true,,,5238371,Danielle Ward,2024-08-17 05:55:08 UTC,2024-08-17 12:55:48 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-08-16 18:12:09 -0700,,"Merced County, US-CA, US",37.0372902118,-120.8227947201,,Tule Elk,https://www.inaturalist.org/observations/236213194,https://static.inaturalist.org/photos/420212465/medium.jpeg,bflores559,236213194,Tule Elk,Mammalia,566549,2,0,2024-08-16 18:12:09-07:00,2024-08-16,2024-08-17 01:12:09 UTC,Pacific Time (US & Canada),4,28447,,obscured,true,,,8122790,B-Flo559,2024-08-17 03:59:04 UTC,2024-09-29 23:08:37 UTC,research,,,3,false
Cervus canadensis nannodes,2024-08-16 18:12:04 -0700,,"Merced County, US-CA, US",37.0195993502,-120.901638972,,Tule Elk,https://www.inaturalist.org/observations/236213178,https://static.inaturalist.org/photos/420212430/medium.jpeg,bflores559,236213178,Tule Elk,Mammalia,566549,2,0,2024-08-16 18:12:04-07:00,2024-08-16,2024-08-17 01:12:04 UTC,Pacific Time (US & Canada),4,28447,,obscured,true,,,8122790,B-Flo559,2024-08-17 03:58:54 UTC,2024-09-29 23:08:22 UTC,research,,,3,false
Cervus canadensis nannodes,2016-09-15 11:53:00 -0700,,"California, US",38.0738819705,-122.8886145081,,Tule Elk,https://www.inaturalist.org/observations/235659665,https://inaturalist-open-data.s3.amazonaws.com/photos/419137472/medium.jpg,sdecology90,235659665,Tule Elk,Mammalia,566549,1,0,2016/09/15 11:53 AM,2016-09-15,2016-09-15 18:53:00 UTC,Pacific Time (US & Canada),2713,28300,,obscured,true,,,2561367,,2024-08-14 03:29:34 UTC,2024-08-14 14:50:29 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-11 16:50:27 -0700,,"California, US",38.0549513945,-122.8722453759,,Tule Elk,https://www.inaturalist.org/observations/235594383,https://inaturalist-open-data.s3.amazonaws.com/photos/419010947/medium.jpeg,aragsacnhp,235594383,Tule Elk,Mammalia,566549,2,0,2024-08-11 19:50:27-04:00,2024-08-11,2024-08-11 23:50:27 UTC,Pacific Time (US & Canada),508,28300,,obscured,true,,,7692495,Arun Ragsac,2024-08-13 19:46:46 UTC,2024-08-13 23:49:50 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-08-11 15:08:39 -0700,,"California, US",38.117599104599996,-122.8536806942,,Tule Elk,https://www.inaturalist.org/observations/235275350,https://static.inaturalist.org/photos/418397615/medium.jpeg,john91,235275350,Tule Elk,Mammalia,566549,1,0,2024-08-11 15:08:39-07:00,2024-08-11,2024-08-11 22:08:39 UTC,Pacific Time (US & Canada),23,28300,,obscured,true,,,239645,John Zemaitis,2024-08-12 04:45:08 UTC,2024-08-12 15:14:09 UTC,research,,,3,false
Cervus canadensis nannodes,2024-05-25 09:38:00 -0700,,"California, US",38.1879561545,-122.8606453481,,Tule Elk,https://www.inaturalist.org/observations/235118888,https://inaturalist-open-data.s3.amazonaws.com/photos/418085247/medium.jpg,michael_long,235118888,Tule Elk,Mammalia,566549,1,0,2024/05/25 9:38 AM,2024-05-25,2024-05-25 16:38:00 UTC,Pacific Time (US & Canada),61,28300,,obscured,true,,,3803384,Michael Long,2024-08-11 15:12:25 UTC,2024-08-11 17:53:49 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-10 13:01:00 -0700,,"California, US",38.2216028563,-122.9616033528,,Tule Elk,https://www.inaturalist.org/observations/235021354,https://static.inaturalist.org/photos/417905617/medium.jpg,dsacer,235021354,Tule Elk,Mammalia,566549,1,0,2024/08/10 1:01 PM,2024-08-10,2024-08-10 20:01:00 UTC,Pacific Time (US & Canada),NA,28270,,obscured,true,,,294211,David Sacerdote,2024-08-11 02:38:17 UTC,2024-08-12 00:58:05 UTC,research,,,NA,false
Cervus canadensis nannodes,2023-08-21 19:02:38 -0700,,"California, US",38.0740270501,-122.8761057629,,Tule Elk,https://www.inaturalist.org/observations/234979905,https://inaturalist-open-data.s3.amazonaws.com/photos/417823087/medium.jpeg,willkirby,234979905,Tule Elk,Mammalia,566549,3,0,2023-08-21 21:02:38-05:00,2023-08-21,2023-08-22 02:02:38 UTC,Pacific Time (US & Canada),1868,28300,,obscured,true,,,5255117,Will Kirby,2024-08-10 22:13:49 UTC,2024-08-11 01:24:17 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-06-15 13:23:00 -0700,"blurry, I know. thought they had turned out at least moderately better than this LOL. ","San Luis Obispo County, US-CA, US",35.1673799875,-119.9690036102,,Tule Elk,https://www.inaturalist.org/observations/234548942,https://inaturalist-open-data.s3.amazonaws.com/photos/416984050/medium.jpeg,microhierax,234548942,Tule Elk,Mammalia,566549,1,0,2024/06/15 1:23 PM,2024-06-15,2024-06-15 20:23:00 UTC,Pacific Time (US & Canada),1149,28734,,obscured,true,,,5981004,s. y.,2024-08-08 17:24:32 UTC,2024-09-28 15:47:17 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-07 06:23:44 -0700,,"California, US",37.651113169,-121.8552181858,,Tule Elk,https://www.inaturalist.org/observations/234426190,https://static.inaturalist.org/photos/416748386/medium.jpeg,kodycardana,234426190,Tule Elk,Mammalia,566549,1,0,2024-08-07 06:23:44-07:00,2024-08-07,2024-08-07 13:23:44 UTC,Pacific Time (US & Canada),358,28359,,obscured,true,,,2762098,Kody Cardana,2024-08-07 23:31:04 UTC,2024-08-08 04:47:35 UTC,research,,,3,false
Cervus canadensis nannodes,2024-08-04 17:13:20 -0700,,"California, US",38.0420412445,-122.8418331859,,Tule Elk,https://www.inaturalist.org/observations/234092752,https://inaturalist-open-data.s3.amazonaws.com/photos/416106079/medium.jpeg,wild4earth,234092752,Tule Elk,Mammalia,566549,1,0,2024-08-04 17:13:20-07:00,2024-08-04,2024-08-05 00:13:20 UTC,Pacific Time (US & Canada),4,28300,obscured,obscured,true,,,2209020,Jessica,2024-08-06 05:45:12 UTC,2024-08-10 20:20:18 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-08-05 18:41:17 -0700,,"San Luis Obispo County, US-CA, US",35.0753185362,-119.9936997818,,Tule Elk,https://www.inaturalist.org/observations/234065451,https://static.inaturalist.org/photos/416053027/medium.jpeg,russnamitz,234065451,Tule Elk,Mammalia,566549,2,0,2024-08-05 18:41:17-07:00,2024-08-05,2024-08-06 01:41:17 UTC,Pacific Time (US & Canada),356,28734,,obscured,true,,,1249080,,2024-08-06 01:42:49 UTC,2024-09-22 15:45:46 UTC,research,,,3,false
Cervus canadensis nannodes,2024-08-04 16:42:45 -0700,Scat ,"California, US",38.1582281492,-122.9465183238,,Tule Elk,https://www.inaturalist.org/observations/233860207,https://inaturalist-open-data.s3.amazonaws.com/photos/415663088/medium.jpeg,merav,233860207,Tule Elk,Mammalia,566549,2,0,2024-08-04 16:42:45-07:00,2024-08-04,2024-08-04 23:42:45 UTC,Pacific Time (US & Canada),6,28300,,obscured,true,,,34038,Merav Vonshak,2024-08-05 02:12:39 UTC,2024-08-05 05:17:34 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-08-04 16:45:16 -0700,"Or ????
Saw elk nearby","California, US",38.1822211497,-122.9481111648,,Tule Elk,https://www.inaturalist.org/observations/233855466,,merav,233855466,Tule Elk,Mammalia,566549,1,0,2024-08-04 16:45:16-07:00,2024-08-04,2024-08-04 23:45:16 UTC,Pacific Time (US & Canada),5,28300,,obscured,true,,,34038,Merav Vonshak,2024-08-05 01:45:39 UTC,2024-08-06 02:11:31 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/1153045.m4a?1722822341,3,false
Cervus canadensis nannodes,2024-08-03 13:55:00 -0700,"foggy day, sorry","California, US",38.0912391789,-122.9689567174,,Tule Elk,https://www.inaturalist.org/observations/233611731,https://inaturalist-open-data.s3.amazonaws.com/photos/415187020/medium.jpeg,lorri-gong,233611731,Tule Elk,Mammalia,566549,2,0,2024/08/03 1:55 PM,2024-08-03,2024-08-03 20:55:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,20270,Lorri Gong,2024-08-04 00:49:16 UTC,2024-08-11 02:14:04 UTC,research,CC-BY-NC-ND,,NA,false
Cervus canadensis nannodes,2018-03-26 12:00:00 -0700,,"California, US",38.1041967742,-122.8546723805,,Tule Elk,https://www.inaturalist.org/observations/233605439,https://inaturalist-open-data.s3.amazonaws.com/photos/415174647/medium.jpeg,phillyphantailphan,233605439,Tule Elk,Mammalia,566549,1,0,2018/03/26 12:00 PM,2018-03-26,2018-03-26 19:00:00 UTC,Pacific Time (US & Canada),4061,28300,,obscured,true,,,1686639,,2024-08-04 00:12:28 UTC,2024-08-04 00:29:06 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-02 15:55:00 -0700,,"California, US",38.1082601418,-122.9756312383,,Tule Elk,https://www.inaturalist.org/observations/233546452,https://inaturalist-open-data.s3.amazonaws.com/photos/415060775/medium.jpeg,direbecca,233546452,Tule Elk,Mammalia,566549,3,0,2024/08/02 3:55 PM,2024-08-02,2024-08-02 22:55:00 UTC,Pacific Time (US & Canada),147,28300,obscured,obscured,true,,,5327,Di,2024-08-03 18:58:24 UTC,2024-08-08 01:56:55 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-02 15:15:00 -0700,,"Marin County, US-CA, US",38.0223536895,-122.9514085623,,Tule Elk,https://www.inaturalist.org/observations/233546447,https://inaturalist-open-data.s3.amazonaws.com/photos/415060708/medium.jpeg,direbecca,233546447,Tule Elk,Mammalia,566549,2,0,2024/08/02 3:15 PM,2024-08-02,2024-08-02 22:15:00 UTC,Pacific Time (US & Canada),187,28300,obscured,obscured,true,,,5327,Di,2024-08-03 18:58:23 UTC,2024-08-05 15:03:52 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-02 14:03:00 -0700,,"California, US",38.1668930323,-122.9968980139,,Tule Elk,https://www.inaturalist.org/observations/233546433,https://inaturalist-open-data.s3.amazonaws.com/photos/415060381/medium.jpeg,direbecca,233546433,Tule Elk,Mammalia,566549,2,0,2024/08/02 2:03 PM,2024-08-02,2024-08-02 21:03:00 UTC,Pacific Time (US & Canada),61,28300,obscured,obscured,true,,,5327,Di,2024-08-03 18:58:20 UTC,2024-08-05 15:04:47 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-08-02 18:06:47 -0700,,"California, US",38.0080707235,-122.8135717466,,Tule Elk,https://www.inaturalist.org/observations/233429221,https://inaturalist-open-data.s3.amazonaws.com/photos/414849063/medium.jpeg,laurabankey,233429221,Tule Elk,Mammalia,566549,2,0,2024-08-02 18:06:47-07:00,2024-08-02,2024-08-03 01:06:47 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,42746,,2024-08-03 06:34:06 UTC,2024-09-22 14:38:10 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-08-01 09:24:17 -0700,,"Mendocino County, US-CA, US",39.463199905,-123.356323679,,Tule Elk,https://www.inaturalist.org/observations/233426393,https://static.inaturalist.org/photos/414842786/medium.jpeg,e_allen_,233426393,Tule Elk,Mammalia,566549,1,0,2024-08-01 09:24:17,2024-08-01,2024-08-01 16:24:17 UTC,Pacific Time (US & Canada),NA,28090,,obscured,true,gps,gps,829060,EAllen,2024-08-03 05:50:40 UTC,2024-08-15 20:35:17 UTC,research,,,2,false
Cervus canadensis nannodes,2024-07-22 16:52:00 -0700,,"California, US",38.0466402361,-122.8239993078,,Tule Elk,https://www.inaturalist.org/observations/233192135,https://inaturalist-open-data.s3.amazonaws.com/photos/414394422/medium.jpg,raronson123,233192135,Tule Elk,Mammalia,566549,2,0,2024/07/22 4:52 PM,2024-07-22,2024-07-22 23:52:00 UTC,Pacific Time (US & Canada),3296,28300,,obscured,true,,,5214042,,2024-08-02 00:09:52 UTC,2024-08-08 01:56:43 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-07-29 13:10:29 -0700,Calf,"San Luis Obispo County, US-CA, US",35.1282583742,-119.8746361632,,Tule Elk,https://www.inaturalist.org/observations/232977352,https://static.inaturalist.org/photos/413983178/medium.jpeg,russnamitz,232977352,Tule Elk,Mammalia,566549,1,0,2024-07-29 13:10:29-07:00,2024-07-29,2024-07-29 20:10:29 UTC,Pacific Time (US & Canada),3,28734,,obscured,true,,,1249080,,2024-07-31 21:36:54 UTC,2024-07-31 23:59:20 UTC,research,,,3,false
Cervus canadensis nannodes,2024-07-30 17:21:31 -0700,,"California, US",38.0108330421,-122.8731943443,,Tule Elk,https://www.inaturalist.org/observations/232859730,https://static.inaturalist.org/photos/413761269/medium.jpeg,tony398,232859730,Tule Elk,Mammalia,566549,2,0,2024-07-30 17:21:31,2024-07-30,2024-07-31 00:21:31 UTC,Pacific Time (US & Canada),137,28300,,obscured,true,gps,gps,2370641,Tony Bamford,2024-07-31 08:40:02 UTC,2024-08-05 19:35:23 UTC,research,,,2,false
Cervus canadensis nannodes,2024-07-29 17:51:00 -0700,,"Marin County, US-CA, US",38.0331807895,-122.867946687,,Tule Elk,https://www.inaturalist.org/observations/232620296,https://inaturalist-open-data.s3.amazonaws.com/photos/413297039/medium.jpeg,lorri-gong,232620296,Wapiti,Mammalia,566549,0,0,2024/07/29 5:51 PM,2024-07-29,2024-07-30 00:51:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,20270,Lorri Gong,2024-07-30 02:10:38 UTC,2024-08-06 17:28:54 UTC,research,CC-BY-NC-ND,,NA,false
Cervus canadensis nannodes,2024-07-29 12:25:24 -0700,,"San Luis Obispo County, US-CA, US",35.0351458358,-119.9404507513,,Tule Elk,https://www.inaturalist.org/observations/232557126,https://static.inaturalist.org/photos/413176987/medium.jpeg,russnamitz,232557126,Elk,Mammalia,566549,0,0,2024-07-29 12:25:24-07:00,2024-07-29,2024-07-29 19:25:24 UTC,Pacific Time (US & Canada),3087,28734,,obscured,true,,,1249080,,2024-07-29 19:48:08 UTC,2024-07-29 20:35:02 UTC,research,,,3,false
Cervus canadensis nannodes,2024-01-27 12:32:00 -0800,,"California, US",38.1239483615,-122.956571874,,Tule Elk,https://www.inaturalist.org/observations/231917687,https://inaturalist-open-data.s3.amazonaws.com/photos/411962207/medium.jpg,ywcai,231917687,Tule Elk,Mammalia,566549,1,0,2024/01/27 12:32 PM,2024-01-27,2024-01-27 20:32:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,7637579,,2024-07-26 22:30:46 UTC,2024-07-26 23:38:50 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-07-19 15:05:00 -0700,,"California, US",38.2326830807,-122.8633938952,,Tule Elk,https://www.inaturalist.org/observations/231502084,https://inaturalist-open-data.s3.amazonaws.com/photos/411176760/medium.jpeg,ammoph11,231502084,Tule Elk,Mammalia,566549,3,0,2024/07/19 3:05 PM,2024-07-19,2024-07-19 22:05:00 UTC,Pacific Time (US & Canada),1818,28270,,obscured,true,,,2866445,Dan Sandri,2024-07-24 22:02:02 UTC,2024-08-04 06:01:19 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-07-24 08:01:26 -0700,,"California, US",34.9025194944,-119.0789999002,,Tule Elk,https://www.inaturalist.org/observations/231465872,https://static.inaturalist.org/photos/411107559/medium.jpeg,nicholasrocha,231465872,Wapiti,Mammalia,566549,0,0,2024-07-24 08:01:26-07:00,2024-07-24,2024-07-24 15:01:26 UTC,Pacific Time (US & Canada),3,28762,,obscured,true,,,953552,Nicholas Rocha,2024-07-24 18:55:24 UTC,2024-07-24 19:06:16 UTC,research,,,3,false
Cervus canadensis nannodes,2024-07-24 07:42:01 -0700,,"California, US",34.9339394035,-119.1948088637,,Tule Elk,https://www.inaturalist.org/observations/231465779,https://static.inaturalist.org/photos/411107375/medium.jpeg,nicholasrocha,231465779,Wapiti,Mammalia,566549,0,0,2024-07-24 07:42:01-07:00,2024-07-24,2024-07-24 14:42:01 UTC,Pacific Time (US & Canada),4,28762,,obscured,true,,,953552,Nicholas Rocha,2024-07-24 18:54:50 UTC,2024-08-02 20:37:22 UTC,research,,,3,false
Cervus canadensis nannodes,2024-07-23 14:53:00 -0700,These were very far away but still identifiable.,"California, US",38.1202478827,-122.8911454956,,Tule Elk,https://www.inaturalist.org/observations/231311687,https://inaturalist-open-data.s3.amazonaws.com/photos/410811401/medium.jpeg,lorri-gong,231311687,Tule Elk,Mammalia,566549,1,0,2024/07/23 2:53 PM,2024-07-23,2024-07-23 21:53:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,20270,Lorri Gong,2024-07-24 00:01:46 UTC,2024-08-11 02:29:26 UTC,research,CC-BY-NC-ND,,NA,false
Cervus canadensis nannodes,2024-07-19 11:07:00 -0700,,"California, US",38.2952295912,-122.8713181264,,Tule Elk,https://www.inaturalist.org/observations/231023579,https://inaturalist-open-data.s3.amazonaws.com/photos/410261208/medium.jpg,hasfitz5,231023579,Tule Elk,Mammalia,566549,2,0,2024/07/19 11:07 AM,2024-07-19,2024-07-19 18:07:00 UTC,Pacific Time (US & Canada),5,28270,,obscured,true,,,370296,Dan Fitzgerald (Fitz),2024-07-22 17:06:15 UTC,2024-07-23 01:33:15 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-07-18 15:59:43 -0700,,"California, US",38.0988835932,-122.9406941642,,Tule Elk,https://www.inaturalist.org/observations/230408642,https://inaturalist-open-data.s3.amazonaws.com/photos/409116574/medium.jpeg,jabonucci,230408642,Tule Elk,Mammalia,566549,1,0,2024-07-18 15:59:43,2024-07-18,2024-07-18 22:59:43 UTC,Pacific Time (US & Canada),15270,28300,,obscured,true,gps,gps,3232110,,2024-07-20 01:17:30 UTC,2024-07-20 01:30:11 UTC,research,CC-BY-NC,NA,2,false
Cervus canadensis nannodes,2023-12-28 11:55:04 -0800,,"California, US",38.2899239468,-122.8061397461,,Tule Elk,https://www.inaturalist.org/observations/229527552,https://inaturalist-open-data.s3.amazonaws.com/photos/407433048/medium.jpeg,schmeeglez,229527552,Tule Elk,Mammalia,566549,1,0,2023-12-28 11:55:04-08:00,2023-12-28,2023-12-28 19:55:04 UTC,Pacific Time (US & Canada),4,28270,,obscured,true,,,3750625,,2024-07-15 16:52:15 UTC,2024-07-15 21:53:10 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2024-07-12 19:47:20 -0700,,"California, US",39.0185902455,-122.238298323,,Tule Elk,https://www.inaturalist.org/observations/228948166,https://inaturalist-open-data.s3.amazonaws.com/photos/406347682/medium.jpeg,biggerdigger,228948166,Tule Elk,Mammalia,566549,1,0,2024-07-12 19:47:20-07:00,2024-07-12,2024-07-13 02:47:20 UTC,Pacific Time (US & Canada),48,28151,obscured,obscured,true,,,3797491,,2024-07-13 02:50:12 UTC,2024-09-16 22:24:20 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2015-12-02 00:00:00 -0800,,"California, US",38.3142641162,-122.8052330105,,Tule Elk,https://www.inaturalist.org/observations/228863896,https://inaturalist-open-data.s3.amazonaws.com/photos/406172778/medium.jpeg,sclinton,228863896,Tule Elk,Mammalia,566549,1,0,2015/12/02,2015-12-02,,Pacific Time (US & Canada),4403,28270,,obscured,true,,,1687531,Steven Clinton,2024-07-12 17:32:46 UTC,2024-10-10 05:06:07 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2024-07-10 20:29:57 -0700,,"San Luis Obispo County, US-CA, US",35.231715621,-119.9385126234,,Tule Elk,https://www.inaturalist.org/observations/228644417,https://static.inaturalist.org/photos/405761137/medium.jpeg,russnamitz,228644417,Tule Elk,Mammalia,566549,1,0,2024-07-10 20:29:57-07:00,2024-07-10,2024-07-11 03:29:57 UTC,Pacific Time (US & Canada),4,28706,,obscured,true,,,1249080,,2024-07-11 15:43:58 UTC,2024-07-11 17:26:42 UTC,research,,NA,3,false
Cervus canadensis nannodes,2024-07-05 07:43:33 -0700,,"California, US",38.0613728953,-122.9673152465,,Tule Elk,https://www.inaturalist.org/observations/228604354,https://static.inaturalist.org/photos/405687080/medium.jpeg,brendan_wenzel,228604354,Tule Elk,Mammalia,566549,1,0,2024-07-05 07:43:33-07:00,2024-07-05,2024-07-05 14:43:33 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,91226,,2024-07-11 11:33:44 UTC,2024-07-13 11:48:37 UTC,research,,NA,3,false
Cervus canadensis nannodes,2024-07-07 17:55:02 -0700,,"California, US",38.0837290818,-122.8856937583,,Tule Elk,https://www.inaturalist.org/observations/228300812,https://inaturalist-open-data.s3.amazonaws.com/photos/405111163/medium.jpg,keeshkid,228300812,Tule Elk,Mammalia,566549,1,0,2024-07-07 17:55:02-07:00,2024-07-07,2024-07-08 00:55:02 UTC,Pacific Time (US & Canada),8,28300,,obscured,true,,,3247678,,2024-07-09 19:47:53 UTC,2024-07-10 05:26:39 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2024-07-08 14:52:49 -0700,,"California, US",38.017999432,-122.9301392058,,Tule Elk,https://www.inaturalist.org/observations/228161756,https://inaturalist-open-data.s3.amazonaws.com/photos/404852394/medium.jpg,gosner,228161756,Tule Elk,Mammalia,566549,1,0,2024-07-08 14:52:49-07:00,2024-07-08,2024-07-08 21:52:49 UTC,Pacific Time (US & Canada),1,28300,,obscured,true,,,1517194,,2024-07-09 02:40:37 UTC,2024-07-09 02:45:07 UTC,research,CC-BY-NC,NA,3,false
